0.00RPM, 61.28avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 61.13avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 60.97avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 60.81avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 60.66avgRPM, 0.00V MTR_ENA NOT BRAKING
5.00RPM, 60.52avgRPM, 0.00V MTR_ENA NOT BRAKING
75.00RPM, 60.56avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 60.40avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 60.25avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 60.10avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 59.95avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
