20860	10.72	9.23	0.69
20896	10.64	9.19	1.72
20910	10.54	9.18	1.72
20923	10.54	9.17	1.72
20938	10.51	9.16	1.71
20951	10.51	9.14	1.71
20968	10.55	9.13	1.71
20983	10.43	9.12	1.70
20996	10.43	9.10	1.70
21015	10.51	9.09	1.18
21056	10.45	9.05	1.69
21069	10.28	9.04	1.69
21083	10.38	9.03	0.84
21118	10.29	8.99	1.67
21132	10.29	8.98	1.67
21145	10.29	8.97	1.67
21172	10.41	8.95	1.12
21204	10.38	8.92	1.65
21217	10.38	8.90	1.65
21232	10.29	8.89	1.65
21245	10.29	8.88	1.64
21257	10.22	8.87	1.64
21271	10.22	8.86	1.64
21285	10.16	8.84	1.64
21298	10.16	8.83	1.63
21312	10.16	8.82	1.63
21325	10.16	8.81	1.63
21338	10.10	8.80	1.62
21351	10.10	8.78	1.62
21366	9.97	8.77	1.62
21379	10.25	8.76	0.23
21436	10.26	8.71	1.54
21454	10.07	8.69	1.59
21467	10.07	8.68	1.59
21480	9.93	8.67	1.59
21494	9.93	8.66	1.59
21508	9.82	8.64	1.59
21520	9.82	8.63	1.58
21535	9.78	8.62	1.58
21548	9.78	8.61	1.58
21561	9.73	8.60	1.58
21575	9.72	8.58	1.75
21588	9.72	8.57	1.57
21606	9.80	8.55	0.92
21649	9.68	8.52	1.56
21664	9.68	8.50	1.55
21677	9.64	8.49	1.55
21690	9.64	8.48	1.55
21705	9.60	8.47	1.55
21717	9.60	8.45	1.54
21731	9.57	8.44	1.54
21745	9.57	8.43	1.54
21758	9.52	8.42	1.54
21772	9.45	8.41	1.53
21785	9.45	8.39	1.53
21811	9.48	8.37	1.49
21838	9.52	8.35	1.52
21851	9.37	8.33	1.52
21864	9.37	8.32	1.52
21900	9.46	8.29	0.98
21949	9.16	8.25	1.50
21962	9.16	8.23	1.50
22002	9.19	8.20	1.49
22016	9.20	8.19	1.42
22047	9.09	8.16	1.48
22059	9.09	8.15	1.48
22072	8.96	8.14	1.48
22086	8.96	8.12	1.48
22135	9.05	8.08	1.44
22191	8.90	8.03	1.46
22248	9.03	7.98	1.29
22300	8.76	7.93	1.42
22361	8.78	7.88	1.42
22414	8.83	7.83	1.21
22471	8.74	7.78	1.37
22523	8.50	7.73	1.34
22584	8.43	7.67	1.39
22642	8.43	7.62	1.21
22698	8.40	7.57	1.28
22759	8.32	7.52	1.19
22821	8.11	7.46	1.37
22877	8.00	7.41	1.25
22939	7.98	7.35	1.06
23000	7.82	7.30	1.13
23111	7.62	7.20	1.01
23173	7.58	7.14	0.86
23235	7.45	7.09	0.82
23291	7.23	7.04	1.01
23353	7.21	6.98	0.78
23415	6.77	6.93	1.25
23471	6.70	6.88	1.06
23533	6.62	6.82	0.99
23595	6.63	6.76	0.79
23656	6.42	6.71	1.04
23713	6.43	6.66	0.88
23770	6.13	6.61	1.16
23827	5.99	6.56	1.13
23884	5.93	6.50	1.13
23944	5.96	6.45	1.02
24007	5.80	6.39	1.24
24063	5.74	6.34	1.18
24119	5.73	6.29	1.14
24176	5.65	6.24	1.22
24236	5.67	6.19	1.15
24291	5.67	6.14	1.16
24352	5.67	6.08	1.17
24409	5.66	6.03	1.16
24470	5.62	5.98	1.23
24518	5.63	5.93	1.13
24579	5.65	5.88	1.17
24635	5.44	5.83	1.36
24688	5.63	5.78	0.95
24749	5.71	5.73	1.01
24806	5.58	5.67	1.25
24863	5.57	5.62	1.19
24910	5.39	5.58	1.18
24971	5.46	5.53	1.05
25033	5.53	5.47	1.01
25085	5.32	5.42	1.15
25140	5.36	5.37	1.09
25202	5.43	5.32	1.10
25254	5.36	5.27	1.12
25302	5.26	5.23	1.13
25363	5.32	5.17	1.03
25425	5.35	5.12	1.03
25481	5.29	5.07	1.06
25538	5.34	5.02	0.94
25595	5.20	4.96	1.07
25655	5.24	4.91	0.92
25712	5.11	4.86	1.07
25773	5.10	4.80	0.96
25835	5.11	4.75	0.86
25896	4.98	4.69	0.94
25952	4.92	4.64	0.92
26014	4.92	4.59	0.78
26076	4.81	4.53	0.84
26133	4.76	4.48	0.80
26194	4.75	4.43	0.64
26255	4.67	4.37	0.57
26312	4.63	4.32	0.49
26373	4.36	4.26	0.75
26435	4.24	4.21	0.71
26497	4.08	4.15	0.76
26553	4.02	4.10	0.72
26615	3.87	4.05	0.83
26676	3.85	3.99	0.72
26733	3.74	3.94	0.70
26794	3.64	3.89	0.73
26855	3.71	3.83	0.49
26967	3.48	3.73	0.73
27020	3.26	3.68	0.88
27078	3.18	3.63	0.87
27133	3.14	3.58	0.86
27194	3.23	3.53	0.65
27255	3.18	3.47	0.77
27312	3.07	3.42	0.88
27368	3.10	3.37	0.79
27429	3.03	3.31	0.88
27490	3.04	3.26	0.82
27547	3.04	3.21	0.81
27608	3.02	3.15	0.83
27661	2.92	3.11	0.84
27722	2.98	3.05	0.74
27773	2.91	3.00	0.83
27834	2.92	2.95	0.76
27892	2.87	2.90	0.77
27947	2.84	2.85	0.79
28008	2.87	2.79	0.70
28069	2.96	2.74	0.50
28129	2.80	2.68	0.73
28185	2.78	2.63	0.70
28246	2.80	2.58	0.59
28306	2.67	2.52	0.72
28362	2.64	2.47	0.67
28423	2.69	2.42	0.45
28485	2.71	2.36	0.26
