Finished setup, waiting to start, PID: p:0.10 i(x100):10.00 d(x10):0.01 iCap:15
UPLoading
1.00 3.00 8.00 4.00 10.00 1.00 1.00 
0 5000 10000 15000 20000 30000 35000 
0	1.08	0.00	nan
46	1.09	1.02	0.44
101	1.08	1.04	0.43
160	1.08	1.06	0.44
219	1.12	1.09	0.45
274	1.06	1.11	0.48
313	1.02	1.13	0.53
339	1.05	1.14	0.53
386	1.26	1.15	0.38
448	1.33	1.18	0.27
503	1.48	1.20	0.51
564	1.29	1.23	0.37
624	1.35	1.25	0.29
679	1.15	1.27	0.40
727	1.04	1.29	0.58
741	1.05	1.30	0.58
754	1.05	1.30	0.59
767	1.02	1.31	0.59
780	1.02	1.31	0.59
794	0.82	1.32	0.62
806	0.82	1.32	0.62
820	0.81	1.33	0.62
833	0.81	1.33	0.62
854	0.92	1.34	0.62
868	0.92	1.35	0.62
880	0.92	1.35	0.62
923	1.34	1.37	0.45
984	1.35	1.39	0.55
1043	1.38	1.42	0.59
1061	1.45	1.42	0.53
1111	1.35	1.44	0.61
1125	1.35	1.45	0.61
1138	1.26	1.46	0.62
1150	1.26	1.46	0.62
1164	1.23	1.47	0.63
1177	1.23	1.47	0.63
1190	1.17	1.48	0.64
1204	1.17	1.48	0.64
1217	1.17	1.49	0.64
1230	1.08	1.49	0.65
1242	1.08	1.50	nan
1256	1.07	1.50	0.66
1268	1.07	1.51	0.66
1280	1.11	1.51	0.66
1294	1.11	1.52	0.66
1311	1.16	1.52	0.66
1323	1.16	1.53	0.66
1338	1.13	1.54	0.66
1351	1.20	1.54	0.66
1364	1.20	1.55	0.66
1378	1.24	1.55	0.66
1390	1.24	1.56	0.66
1403	1.26	1.56	0.66
1417	1.26	1.57	0.66
1430	1.27	1.57	0.66
1442	1.27	1.58	0.67
1456	1.19	1.58	0.68
1469	1.19	1.59	0.68
1482	1.24	1.59	0.67
1494	1.24	1.60	0.68
1508	1.30	1.60	0.67
1521	1.30	1.61	0.67
1534	1.36	1.61	0.67
1548	1.34	1.62	0.67
1561	1.34	1.62	0.68
1578	1.41	1.63	0.67
1591	1.41	1.64	0.67
1608	1.46	1.64	nan
1620	1.46	1.65	0.67
1634	1.43	1.65	0.68
1647	1.41	1.66	0.70
1660	1.41	1.66	0.68
1674	1.38	1.67	0.69
1686	1.38	1.67	0.69
1699	1.36	1.68	0.69
1711	1.36	1.68	0.70
1725	1.32	1.69	0.70
1737	1.32	1.69	nan
1750	1.33	1.70	0.70
1764	1.33	1.71	0.71
1781	1.43	1.71	0.70
1793	1.43	1.72	0.70
1807	1.43	1.72	0.70
1820	1.42	1.73	0.71
1832	1.42	1.73	0.71
1847	1.43	1.74	0.71
1859	1.43	1.74	0.71
1873	1.43	1.75	0.71
1884	1.43	1.75	0.71
1902	1.48	1.76	0.71
1915	1.48	1.77	0.71
1929	1.50	1.77	0.71
1942	1.48	1.78	0.72
1954	1.48	1.78	0.72
1968	1.46	1.79	0.72
1981	1.46	1.79	0.73
1995	1.51	1.80	0.72
2007	1.51	1.80	0.72
2021	1.50	1.81	0.73
2033	1.50	1.81	nan
2046	1.49	1.82	0.73
2059	1.49	1.82	0.73
2072	1.53	1.83	0.73
2084	1.53	1.83	0.73
2097	1.57	1.84	0.73
2110	1.63	1.84	0.67
2127	1.63	1.85	0.73
2140	1.56	1.86	0.74
2154	1.56	1.86	0.74
2167	1.51	1.87	0.75
2179	1.51	1.87	0.75
2194	1.57	1.88	0.75
2206	1.57	1.88	0.75
2219	1.65	1.89	0.74
2233	1.66	1.89	0.74
2246	1.66	1.90	0.74
2259	1.70	1.90	0.74
2272	1.70	1.91	0.74
2294	1.68	1.92	0.75
2307	1.67	1.92	0.75
2321	1.67	1.93	0.75
2338	1.73	1.94	0.75
2351	1.73	1.94	0.75
2365	1.70	1.95	0.76
2377	1.68	1.95	0.77
2390	1.68	1.96	0.76
2408	1.75	1.96	0.76
2421	1.75	1.97	0.76
2434	1.78	1.97	0.76
2447	1.78	1.98	0.76
2461	1.76	1.98	0.76
2473	1.76	1.99	0.76
2486	1.74	1.99	0.77
2499	1.75	2.00	0.76
2511	1.75	2.00	0.77
2524	1.81	2.01	0.77
2538	1.81	2.02	0.77
2551	1.83	2.02	0.77
2563	1.83	2.03	0.77
2577	1.80	2.03	0.77
2589	1.80	2.04	0.77
2602	1.79	2.04	0.78
2616	1.79	2.05	0.78
2629	1.78	2.05	0.78
2641	1.78	2.06	0.78
2655	1.80	2.06	nan
2667	1.80	2.07	0.79
2680	1.87	2.07	0.78
2691	1.87	2.08	nan
2705	1.90	2.08	0.78
2718	1.86	2.09	0.81
2730	1.86	2.09	0.79
2744	1.83	2.10	0.79
2757	1.83	2.10	0.79
2770	1.81	2.11	0.80
2783	1.81	2.11	0.80
2797	1.86	2.12	0.80
2809	1.86	2.12	0.80
2822	1.89	2.13	0.80
2836	1.89	2.13	0.80
2848	1.92	2.14	nan
2860	1.92	2.14	0.80
2875	1.88	2.15	0.81
2887	1.88	2.15	0.81
2899	1.94	2.16	0.80
2912	1.94	2.16	0.80
2925	2.01	2.17	0.80
2937	2.01	2.17	0.80
2950	2.05	2.18	0.80
2964	2.08	2.19	0.78
2977	2.08	2.19	0.80
2989	2.06	2.20	0.80
3016	2.05	3003	2.06	2.20	0.80
2.21	0.81
3029	2.05	2.21	0.81
3043	2.06	2.22	0.81
3055	2.06	2.22	0.81
3068	2.09	2.23	0.81
3082	2.09	2.23	0.81
3093	2.08	2.24	0.81
3106	2.08	2.24	0.81
3119	2.05	2.25	0.82
3132	2.05	2.25	0.82
3145	1.97	2.26	0.83
3157	2.01	2.26	0.79
3171	2.01	2.27	0.83
3184	2.01	2.27	0.83
3197	2.04	2.28	0.83
3210	2.04	2.28	0.83
3223	2.16	2.29	0.82
3235	2.16	2.29	nan
3248	2.18	2.30	0.82
3261	2.15	2.30	0.86
3274	2.15	2.31	0.83
3287	2.11	2.31	0.83
3300	2.11	2.32	0.84
3313	2.14	2.33	0.83
3325	2.14	2.33	0.84
3339	2.17	2.34	0.83
3351	2.17	2.34	0.84
3364	2.20	2.35	0.83
3376	2.20	2.35	0.84
3390	2.19	2.36	0.84
3403	2.19	2.36	0.84
3416	2.18	2.37	0.84
3429	2.18	2.37	0.84
3442	2.13	2.38	0.85
3455	2.13	2.38	0.85
3468	2.22	2.39	nan
3480	2.22	2.39	0.85
3492	2.27	2.40	0.84
3504	2.27	2.40	0.84
3518	2.25	2.41	0.85
3531	2.26	2.41	0.85
3544	2.26	2.42	0.85
3562	2.36	2.42	0.84
3574	2.36	2.43	nan
3587	2.40	2.43	0.84
3600	2.40	2.44	0.84
3613	2.42	2.45	0.84
3625	2.42	2.45	0.84
3639	2.47	2.46	nan
3651	2.47	2.46	0.84
3664	2.41	2.47	0.85
3676	2.41	2.47	0.85
3690	2.41	2.48	0.85
3702	2.49	2.48	0.76
3719	2.49	2.49	0.85
3733	2.48	2.49	0.85
3745	2.48	2.50	0.85
3758	2.40	2.50	0.86
3771	2.40	2.51	0.86
3784	2.46	2.51	0.86
3797	2.46	2.52	0.86
3810	2.40	2.52	0.87
3822	2.40	2.53	0.87
3835	2.43	2.53	0.87
3847	2.48	2.54	0.82
3861	2.48	2.54	0.86
3874	2.47	2.55	0.87
3886	2.47	2.55	0.87
3899	2.43	2.56	0.87
3911	2.43	2.56	0.87
3924	2.40	2.57	0.88
3937	2.40	2.57	0.88
3950	2.40	2.58	0.88
3962	2.40	2.58	0.88
3975	2.45	2.59	0.88
4006	2.59	2.60	0.87
3989	2.45	2.60	0.88
4020	2.54	2.61	0.88
4032	2.54	2.61	0.88
4045	2.54	2.62	0.88
4057	2.54	2.62	0.88
4071	2.61	2.63	0.87
4084	2.61	2.63	0.88
4096	2.63	2.64	0.87
4109	2.63	2.64	0.88
4122	2.53	2.65	0.89
4134	2.53	2.65	0.89
4148	2.60	2.66	0.88
4161	2.60	2.66	0.88
4173	2.63	2.67	0.88
4186	2.63	2.67	0.88
4200	2.62	2.68	0.89
4212	2.66	2.68	0.85
4225	2.66	2.69	0.89
4238	2.64	2.70	0.91
4251	2.64	2.70	0.89
4263	2.65	2.71	0.89
4277	2.65	2.71	0.89
4290	2.69	2.72	0.89
4301	2.69	2.72	0.89
4314	2.70	2.73	0.89
4327	2.70	2.73	0.89
4340	2.72	2.74	0.89
4353	2.72	2.74	0.89
4367	2.68	2.75	0.90
4379	2.68	2.75	0.90
4392	2.65	2.76	0.90
4405	2.65	2.76	0.91
4418	2.64	2.77	0.91
4430	2.64	2.77	0.91
4443	2.69	2.78	0.91
4456	2.69	2.78	0.91
4469	2.70	2.79	0.91
4482	2.75	2.79	0.90
4495	2.75	2.80	0.91
4507	2.77	2.80	0.91
4519	2.77	2.81	0.91
4533	2.76	2.81	0.91
