Finished setup, waiting to start, PID: p:0.30 i(x100):0.03 d(x10):10
UPLoading
csdt0
csdt1000
csdt4000
csdt10000
csdt12000
csdt15000
0.00 4.00 2.00 10.00 5.00 0.00 0.00 
0 1000 4000 10000 12000 15000 20000 
0 x:0.11 y:0.17 z:1.04 acc:1.06 inst:0.00 dt:0 timee:0 pComp:-0.32 iComp:0.00 dComp:inf FF:0.00 PID:0.00
5 x:0.09 y:0.17 z:1.05 acc:1.07 inst:0.02 dt:5 timee:1000 pComp:-0.31 iComp:-0.00 dComp:0.00 FF:nan PID:0.00
13 x:0.09 y:0.17 z:1.05 acc:1.07 inst:0.05 dt:8 timee:1000 pComp:-0.31 iComp:-0.00 dComp:0.00 FF:nan PID:0.00
22 x:0.09 y:0.17 z:1.05 acc:1.07 inst:0.09 dt:9 timee:1000 pComp:-0.29 iComp:-0.01 dComp:0.00 FF:nan PID:0.00
33 x:0.09 y:0.20 z:1.05 acc:1.07 inst:0.13 dt:11 timee:1000 pComp:-0.28 iComp:-0.01 dComp:0.00 FF:nan PID:0.00
42 x:0.09 y:0.20 z:1.05 acc:1.07 inst:0.17 dt:9 timee:1000 pComp:-0.27 iComp:-0.01 dComp:0.00 FF:nan PID:0.00
51 x:0.10 y:0.21 z:1.05 acc:1.07 inst:0.20 dt:9 timee:1000 pComp:-0.26 iComp:-0.01 dComp:0.00 FF:nan PID:0.00
60 x:0.10 y:0.21 z:1.05 acc:1.07 inst:0.24 dt:9 timee:1000 pComp:-0.25 iComp:-0.02 dComp:0.00 FF:nan PID:0.00
70 x:0.10 y:0.21 z:1.05 acc:1.07 inst:0.28 dt:10 timee:1000 pComp:-0.24 iComp:-0.02 dComp:0.00 FF:nan PID:0.00
80 x:0.10 y:0.20 z:1.05 acc:1.08 inst:0.32 dt:10 timee:1000 pComp:-0.23 iComp:-0.02 dComp:0.00 FF:nan PID:0.00
89 x:0.10 y:0.20 z:1.05 acc:1.08 inst:0.36 dt:9 timee:1000 pComp:-0.22 iComp:-0.02 dComp:0.00 FF:nan PID:0.00
98 x:0.10 y:0.20 z:1.05 acc:1.08 inst:0.39 dt:9 timee:1000 pComp:-0.20 iComp:-0.03 dComp:0.00 FF:nan PID:0.00
108 x:0.10 y:0.19 z:1.07 acc:1.09 inst:0.43 dt:10 timee:1000 pComp:-0.20 iComp:-0.03 dComp:0.00 FF:nan PID:0.00
118 x:0.10 y:0.19 z:1.07 acc:1.09 inst:0.47 dt:10 timee:1000 pComp:-0.18 iComp:-0.03 dComp:0.00 FF:nan PID:0.00
127 x:0.07 y:0.20 z:1.06 acc:1.08 inst:0.51 dt:9 timee:1000 pComp:-0.17 iComp:-0.03 dComp:0.01 FF:nan PID:0.00
136 x:0.07 y:0.20 z:1.06 acc:1.08 inst:0.54 dt:9 timee:1000 pComp:-0.16 iComp:-0.03 dComp:0.00 FF:nan PID:0.00
146 x:0.07 y:0.20 z:1.06 acc:1.08 inst:0.58 dt:10 timee:1000 pComp:-0.15 iComp:-0.03 dComp:0.00 FF:nan PID:0.00
156 x:0.07 y:0.19 z:1.05 acc:1.07 inst:0.62 dt:10 timee:1000 pComp:-0.13 iComp:-0.04 dComp:0.00 FF:nan PID:0.00
166 x:0.07 y:0.19 z:1.05 acc:1.07 inst:0.66 dt:10 timee:1000 pComp:-0.12 iComp:-0.04 dComp:0.00 FF:nan PID:0.00
175 x:0.09 y:0.20 z:1.07 acc:1.09 inst:0.70 dt:9 timee:1000 pComp:-0.12 iComp:-0.04 dComp:0.00 FF:nan PID:0.00
184 x:0.09 y:0.20 z:1.07 acc:1.09 inst:0.74 dt:9 timee:1000 pComp:-0.11 iComp:-0.04 dComp:0.00 FF:nan PID:0.00
194 x:0.09 y:0.20 z:1.07 acc:1.09 inst:0.78 dt:10 timee:1000 pComp:-0.09 iComp:-0.04 dComp:0.00 FF:nan PID:0.00
204 x:0.10 y:0.19 z:1.08 acc:1.10 inst:0.82 dt:10 timee:1000 pComp:-0.08 iComp:-0.04 dComp:0.00 FF:nan PID:0.00
213 x:0.10 y:0.19 z:1.08 acc:1.10 inst:0.85 dt:9 timee:1000 pComp:-0.07 iComp:-0.04 dComp:0.00 FF:nan PID:0.00
223 x:0.10 y:0.19 z:1.08 acc:1.10 inst:0.89 dt:10 timee:1000 pComp:-0.06 iComp:-0.04 dComp:0.00 FF:nan PID:0.00
232 x:0.10 y:0.20 z:1.07 acc:1.09 inst:0.93 dt:9 timee:1000 pComp:-0.05 iComp:-0.04 dComp:0.00 FF:nan PID:0.00
242 x:0.10 y:0.20 z:1.07 acc:1.09 inst:0.97 dt:10 timee:1000 pComp:-0.04 iComp:-0.04 dComp:0.00 FF:nan PID:0.00
252 x:0.10 y:0.20 z:1.06 acc:1.09 inst:1.01 dt:10 timee:1000 pComp:-0.02 iComp:-0.04 dComp:0.00 FF:nan PID:0.00
261 x:0.10 y:0.20 z:1.06 acc:1.09 inst:1.04 dt:9 timee:1000 pComp:-0.01 iComp:-0.04 dComp:0.00 FF:nan PID:0.00
270 x:0.10 y:0.20 z:1.06 acc:1.09 inst:1.08 dt:9 tian PID:0.00
280 x:0.10 y:0.20 z:1.06 acc:1.09 inst:1.12 dt:10 timee:1000 pComp:0.01 iComp:-0.04 dComp:0.00 FF:nan PID:0.00
290 x:0.10 y:0.20 z:1.06 acc:1.09 inst:1.16 dt:10 timee:1000 pComp:0.02 iComp:-0.04 dComp:0.00 FF:nan PID:0.00
299 x:0.10 y:0.20 z:1.07 acc:1.09 inst:1.20 dt:9 timmee:1000 pComp:-0.00 iComp:-0.04 dComp:0.00 FF:nee:1000 pComp:0.03 iComp:-0.04 dComp:0.00 FF:nan PID:0.00
308 x:0.10 y:0.20 z:1.07 acc:1.09 inst:1.23 dt:9 timee:1000 pComp:0.04 iComp:-0.04 dComp:0.00 FF:nan PID:0.00
318 x:0.10 y:0.20 z:1.07 acc:1.09 inst:1.27 dt:10 timee:1000 pComp:0.05 iComp:-0.04 dComp:0.00 FF:nan PID:0.02
328 x:0.07 y:0.10 z:1.06 acc:1.06 inst:1.31 dt:10 timee:1000 pComp:0.07 iComp:-0.04 dComp:0.01 FF:nan PID:0.04
337 x:0.07 y:0.10 z:1.06 acc:1.06 inst:1.35 dt:9 timee:1000 pComp:0.09 iComp:-0.04 dComp:0.00 FF:nan PID:0.05
347 x:0.08 y:0.17 z:1.04 acc:1.06 inst:1.39 dt:10 timee:1000 pComp:0.10 iComp:-0.04 dComp:0.00 FF:nan PID:0.06
356 x:0.08 y:0.17 z:1.04 acc:1.06 inst:1.42 dt:9 timee:1000 pComp:0.11 iComp:-0.04 dComp:0.00 FF:nan PID:0.07
365 x:0.08 y:0.17 z:1.04 acc:1.06 inst:1.46 dt:9 timee:1000 pComp:0.12 iComp:-0.04 dComp:0.00 FF:nan PID:0.09
375 x:0.08 y:0.19 z:1.05 acc:1.07 inst:1.50 dt:10 timee:1000 pComp:0.13 iComp:-0.04 dComp:0.00 FF:nan PID:0.10
384 x:0.08 y:0.19 z:1.05 acc:1.07 inst:1.54 dt:9 timee:1000 pComp:0.14 iComp:-0.04 dComp:0.00 FF:nan PID:0.11
394 x:0.08 y:0.21 z:1.05 acc:1.08 inst:1.58 dt:10 timee:1000 pComp:0.15 iComp:-0.03 dComp:0.00 FF:nan PID:0.12
403 x:0.08 y:0.21 z:1.05 acc:1.08 inst:1.61 dt:9 timee:1000 pComp:0.16 iComp:-0.03 dComp:0.00 FF:nan PID:0.13
413 x:0.08 y:0.21 z:1.05 acc:1.08 inst:1.65 dt:10 timee:1000 pComp:0.17 iComp:-0.03 dComp:0.00 FF:nan PID:0.14
423 x:0.08 y:0.19 z:1.08 acc:1.10 inst:1.69 dt:10 timee:1000 pComp:0.18 iComp:-0.03 dComp:0.00 FF:nan PID:0.15
432 x:0.08 y:0.19 z:1.08 acc:1.10 inst:1.73 dt:9 timee:1000 pComp:0.19 iComp:-0.03 dComp:0.00 FF:nan PID:0.17
441 x:0.08 y:0.19 z:1.08 acc:1.10 inst:1.76 dt:9 timee:1000 pComp:0.20 iComp:-0.03 dComp:0.00 FF:nan PID:0.18
450 x:0.07 y:0.18 z:1.09 acc:1.10 inst:1.80 dt:9 timee:1000 pComp:0.21 iComp:-0.02 dComp:0.00 FF:nan PID:0.19
460 x:0.07 y:0.18 z:1.09 acc:1.10 inst:1.84 dt:10 timee:1000 pComp:0.22 iComp:-0.02 dComp:0.00 FF:nan PID:0.20
470 x:0.09 y:0.19 z:1.06 acc:1.08 inst:1.88 dt:10 timee:1000 pComp:0.24 iComp:-0.02 dComp:0.01 FF:nan PID:0.22
479 x:0.09 y:0.19 z:1.06 acc:1.08 inst:1.92 dt:9 timee:1000 pComp:0.25 iComp:-0.02 dComp:0.00 FF:nan PID:0.24
488 x:0.09 y:0.19 z:1.06 acc:1.08 inst:1.95 dt:9 timee:1000 pComp:0.26 iComp:-0.02 dComp:0.00 FF:nan PID:0.25
499 x:0.10 y:0.21 z:1.06 acc:1.08 inst:2.00 dt:11 timee:1000 pComp:0.27 iComp:-0.01 dComp:0.00 FF:nan PID:0.26
508 x:0.10 y:0.21 z:1.06 acc:1.08 inst:2.03 dt:9 timee:1000 pComp:0.28 iComp:-0.01 dComp:0.00 FF:nan PID:0.28
517 x:0.10 y:0.21 z:1.06 acc:1.08 inst:2.07 dt:9 timee:1000 pComp:0.29 iComp:-0.01 dComp:0.00 FF:nan PID:0.29
526 x:0.07 y:0.20 z:1.04 acc:1.07 inst:2.10 dt:9 timee:1000 pComp:0.31 iComp:-0.00 dComp:0.01 FF:nan PID:0.31
535 x:0.07 y:0.20 z:1.04 acc:1.07 inst:2.14 dt:9 timee:1000 pComp:0.32 iComp:-0.00 dComp:0.00 FF:nan PID:0.32
546 x:0.07 y:0.20 z:1.03 acc:1.05 inst:2.18 dt:11 timee:1000 pComp:0.34 iComp:0.00 dComp:0.01 FF:nan PID:0.35
555 x:0.07 y:0.20 z:1.03 acc:1.05 inst:2.22 dt:9 timee:1000 pComp:0.35 iComp:0.00 dComp:0.00 FF:nan PID:0.36
564 x:0.07 y:0.20 z:1.03 acc:1.05 inst:2.26 dt:9 timee:1000 pComp:0.36 iComp:0.01 dComp:0.00 FF:nan PID:0.37
573 x:0.06 y:0.22 z:1.06 acc:1.08 inst:2.29 dt:9 timee:1000 pComp:0.36 iComp:0.01 dComp:0.00 FF:nan PID:0.38
583 x:0.06 y:0.22 z:1.06 acc:1.08 inst:2.33 dt:10 timee:1000 pComp:0.38 iComp:0.02 dComp:0.00 FF:nan PID:0.39
593 x:0.07 y:0.22 z:1.07 acc:1.09 inst:2.37 dt:10 timee:1000 pComp:0.38 iComp:0.02 dComp:0.00 FF:nan PID:0.41
602 x:0.07 y:0.22 z:1.07 acc:1.09 inst:2.41 dt:9 timee:1000 pComp:0.39 iComp:0.02 dComp:0.00 FF:nan PID:0.42
611 x:0.07 y:0.22 z:1.07 acc:1.09 inst:2.44 dt:9 timee:1000 pComp:0.40 iComp:0.03 dComp:0.00 FF:nan PID:0.43
620 x:0.07 y:0.19 z:1.06 acc:1.08 inst:2.48 dt:9 timee:1000 pComp:0.42 iComp:0.03 dComp:0.01 FF:nan PID:0.46
630 x:0.07 y:0.19 z:1.06 acc:1.08 inst:2.52 dt:10 timee:1000 pComp:0.43 iComp:0.03 dComp:0.00 FF:nan PID:0.47
639 x:0.08 y:0.19 z:1.05 acc:1.07 inst:2.56 dt:9 timee:1000 pComp:0.45 iComp:0.04 dComp:0.01 FF:nan PID:0.49
648 x:0.08 y:0.19 z:1.05 acc:1.07 inst:2.59 dt:9 timee:1000 pComp:0.46 iComp:0.04 dComp:0.00 FF:nan PID:0.50
657 x:0.08 y:0.19 z:1.05 acc:1.07 inst:2.63 dt:9 timee:1000 pComp:0.47 iComp:0.05 dComp:0.00 FF:nan PID:0.52
668 x:0.08 y:0.19 z:1.06 acc:1.08 inst:2.67 dt:11 timee:1000 pComp:0.48 iComp:0.05 dComp:0.00 FF:nan PID:0.53
677 x:0.08 y:0.19 z:1.06 acc:1.08 inst:2.71 dt:9 timee:1000 pComp:0.49 iComp:0.06 dComp:0.00 FF:nan PID:0.55
686 x:0.08 y:0.19 z:1.06 acc:1.08 inst:2.74 dt:9 timee:1000 pComp:0.50 iComp:0.06 dComp:0.00 FF:nan PID:0.56
695 x:0.07 y:0.18 z:1.07 acc:1.09 inst:2.78 dt:9 timee:1000 pComp:0.51 iComp:0.06 dComp:0.00 FF:nan PID:0.57
704 x:0.07 y:0.18 z:1.07 acc:1.09 inst:2.82 dt:9 timee:1000 pComp:0.52 iComp:0.07 dComp:0.00 FF:nan PID:0.59
715 x:0.06 y:0.19 z:1.08 acc:1.09 inst:2.86 dt:11 timee:1000 pComp:0.53 iComp:0.08 dComp:0.00 FF:nan PID:0.61
724 x:0.06 y:0.19 z:1.08 acc:1.09 inst:2.90 dt:9 timee:1000 pComp:0.54 iComp:0.08 dComp:0.00 FF:nan PID:0.62
733 x:0.06 y:0.19 z:1.08 acc:1.09 inst:2.93 dt:9 timee:1000 pComp:0.55 iComp:0.08 dComp:0.00 FF:nan PID:0.64
742 x:0.10 y:0.20 z:1.08 acc:1.10 inst:2.97 dt:9 timee:1000 pComp:0.56 iComp:0.09 dComp:0.00 FF:nan PID:0.65
751 x:0.10 y:0.20 z:1.08 acc:1.10 inst:3.00 dt:9 timee:1000 pComp:0.57 iComp:0.09 dComp:0.00 FF:nan PID:0.67
761 x:0.10 y:0.20 z:1.08 acc:1.10 inst:3.04 dt:10 timee:1000 pComp:0.58 iComp:0.10 dComp:0.00 FF:nan PID:0.69
771 x:0.10 y:0.21 z:1.08 acc:1.10 inst:3.08 dt:10 timee:1000 pComp:0.60 iComp:0.11 dComp:0.00 FF:nan PID:0.71
780 x:0.10 y:0.21 z:1.08 acc:1.10 inst:3.12 dt:9 timee:1000 pComp:0.61 iComp:0.11 dComp:0.00 FF:nan PID:0.72
789 x:0.09 y:0.19 z:1.06 acc:1.09 inst:3.16 dt:9 timee:1000 pComp:0.62 iComp:0.12 dComp:0.01 FF:0.16 PID:0.74
799 x:0.09 y:0.19 z:1.06 acc:1.09 inst:3.20 dt:10 timee:1000 pComp:0.63 iComp:0.12 dComp:0.00 FF:0.20 PID:0.76
808 x:0.09 y:0.19 z:1.06 acc:1.09 inst:3.23 dt:9 timee:1000 pComp:0.64 iComp:0.13 dComp:0.00 FF:0.23 PID:0.78
818 x:0.07 y:0.18 z:1.06 acc:1.08 inst:3.27 dt:10 timee:1000 pComp:0.66 iComp:0.14 dComp:0.00 FF:0.25 PID:0.80
827 x:0.07 y:0.18 z:1.06 acc:1.08 inst:3.31 dt:9 timee:1000 pComp:0.67 iComp:0.14 dComp:0.00 FF:0.26 PID:0.82
836 x:0.07 y:0.18 z:1.06 acc:1.08 inst:3.34 dt:9 timee:1000 pComp:0.68 iComp:0.15 dComp:0.00 FF:0.28 PID:0.83
846 x:0.06 y:0.17 z:1.05 acc:1.06 inst:3.38 dt:10 timee:1000 pComp:0.70 iComp:0.15 dComp:0.01 FF:0.29 PID:0.86
855 x:0.06 y:0.17 z:1.05 acc:1.06 inst:3.42 dt:9 timee:1000 pComp:0.71 iComp:0.16 dComp:0.00 FF:0.30 PID:0.87
865 x:0.07 y:0.14 z:1.11 acc:1.12 inst:3.46 dt:10 timee:1000 pComp:0.70 iComp:0.17 dComp:-0.00 FF:0.31 PID:0.87
874 x:0.07 y:0.14 z:1.11 acc:1.12 inst:3.50 dt:9 timee:1000 pComp:0.71 iComp:0.17 dComp:0.00 FF:0.32 PID:0.89
884 x:0.07 y:0.14 z:1.11 acc:1.12 inst:3.54 dt:10 timee:1000 pComp:0.72 iComp:0.18 dComp:0.00 FF:0.33 PID:0.91
894 x:0.08 y:0.16 z:1.09 acc:1.10 inst:3.58 dt:10 timee:1000 pComp:0.74 iComp:0.19 dComp:0.01 FF:0.33 PID:0.94
903 x:0.08 y:0.16 z:1.09 acc:1.10 inst:3.61 dt:9 timee:1000 pComp:0.75 iComp:0.20 dComp:0.00 FF:0.34 PID:0.95
912 x:0.09 y:0.17 z:1.08 acc:1.09 inst:3.65 dt:9 timee:1000 pComp:0.77 iComp:0.20 dComp:0.00 FF:0.35 PID:0.97
921 x:0.09 y:0.17 z:1.08 acc:1.09 inst:3.68 dt:9 timee:1000 pComp:0.78 iComp:0.21 dComp:0.00 FF:0.36 PID:0.99
931 x:0.09 y:0.17 z:1.08 acc:1.09 inst:3.72 dt:10 timee:1000 pComp:0.79 iComp:0.22 dComp:0.00 FF:0.36 PID:1.01
941 x:0.09 y:0.18 z:1.06 acc:1.08 inst:3.76 dt:10 timee:1000 pComp:0.80 iComp:0.23 dComp:0.01 FF:0.37 PID:1.04
950 x:0.09 y:0.18 z:1.06 acc:1.08 inst:3.80 dt:9 timee:1000 pComp:0.82 iComp:0.23 dComp:0.00 FF:0.37 PID:1.05
959 x:0.05 y:0.15 z:1.07 acc:1.08 inst:3.84 dt:9 timee:1000 pComp:0.83 iComp:0.24 dComp:0.00 FF:0.38 PID:1.07
969 x:0.05 y:0.15 z:1.07 acc:1.08 inst:3.88 dt:10 timee:1000 pComp:0.84 iComp:0.25 dComp:0.00 FF:0.39 PID:1.09
979 x:0.05 y:0.15 z:1.07 acc:1.08 inst:3.92 dt:10 timee:1000 pComp:0.85 iComp:0.26 dComp:0.00 FF:0.39 PID:1.11
988 x:0.02 y:0.11 z:1.06 acc:1.07 inst:3.95 dt:9 timee:1000 pComp:0.87 iComp:0.26 dComp:0.01 FF:0.40 PID:1.13
997 x:0.02 y:0.11 z:1.06 acc:1.07 inst:3.99 dt:9 timee:1000 pComp:0.88 iComp:0.27 dComp:0.00 FF:0.40 PID:1.15
1007 x:0.04 y:0.13 z:1.05 acc:1.06 inst:4.00 dt:10 timee:4000 pComp:0.88 iComp:0.27 dComp:0.00 FF:0.40 PID:1.15
1017 x:0.04 y:0.13 z:1.05 acc:1.06 inst:3.99 dt:10 timee:4000 pComp:0.88 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.15
1026 x:0.04 y:0.13 z:1.05 acc:1.06 inst:3.98 dt:9 timee:4000 pComp:0.88 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.15
1036 x:0.06 y:0.15 z:1.06 acc:1.07 inst:3.98 dt:10 timee:4000 pComp:0.87 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.15
1045 x:0.06 y:0.15 z:1.06 acc:1.07 inst:3.97 dt:9 timee:4000 pComp:0.87 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.15
1056 x:0.06 y:0.15 z:1.06 acc:1.07 inst:3.96 dt:11 timee:4000 pComp:0.87 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.15
1065 x:0.06 y:0.17 z:1.08 acc:1.09 inst:3.96 dt:9 timee:4000 pComp:0.86 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.15
1074 x:0.06 y:0.17 z:1.08 acc:1.09 inst:3.95 dt:9 timee:4000 pComp:0.86 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.15
1084 x:0.08 y:0.19 z:1.07 acc:1.09 inst:3.94 dt:10 timee:4000 pComp:0.86 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.15
1094 x:0.08 y:0.19 z:1.07 acc:1.09 inst:3.94 dt:10 timee:4000 pComp:0.85 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.15
1104 x:0.08 y:0.19 z:1.07 acc:1.09 inst:3.93 dt:10 timee:4000 pComp:0.85 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.15
1113 x:0.07 y:0.20 z:1.06 acc:1.08 inst:3.92 dt:9 timee:4000 pComp:0.85 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.15
1123 x:0.07 y:0.20 z:1.06 acc:1.08 inst:3.92 dt:10 timee:4000 pComp:0.85 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.15
1132 x:0.08 y:0.21 z:1.07 acc:1.09 inst:3.91 dt:9 timee:4000 pComp:0.85 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.15
1142 x:0.08 y:0.21 z:1.07 acc:1.09 inst:3.91 dt:10 timee:4000 pComp:0.84 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.15
1152 x:0.08 y:0.21 z:1.07 acc:1.09 inst:3.90 dt:10 timee:4000 pComp:0.84 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.15
1162 x:0.09 y:0.23 z:1.07 acc:1.10 inst:3.89 dt:10 timee:4000 pComp:0.84 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.15
1171 x:0.09 y:0.23 z:1.07 acc:1.10 inst:3.89 dt:9 timee:4000 pComp:0.84 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.15
1181 x:0.09 y:0.23 z:1.07 acc:1.10 inst:3.88 dt:10 timee:4000 pComp:0.83 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.15
1191 x:0.09 y:0.23 z:1.07 acc:1.10 inst:3.87 dt:10 timee:4000 pComp:0.83 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.15
1200 x:0.09 y:0.23 z:1.07 acc:1.10 inst:3.87 dt:9 timee:4000 pComp:0.83 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.15
1210 x:0.10 y:0.21 z:1.05 acc:1.08 inst:3.86 dt:10 timee:4000 pComp:0.84 iComp:0.27 dComp:0.00 FF:0.40 PID:1.15
1219 x:0.10 y:0.21 z:1.05 acc:1.08 inst:3.85 dt:9 timee:4000 pComp:0.83 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.15
1229 x:0.07 y:0.19 z:1.05 acc:1.07 inst:3.85 dt:10 timee:4000 pComp:0.83 iComp:0.27 dComp:0.00 FF:0.40 PID:1.15
1239 x:0.07 y:0.19 z:1.05 acc:1.07 inst:3.84 dt:10 timee:4000 pComp:0.83 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.15
1248 x:0.07 y:0.19 z:1.05 acc:1.07 inst:3.83 dt:9 timee:4000 pComp:0.83 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.15
1258 x:0.07 y:0.16 z:1.06 acc:1.07 inst:3.83 dt:10 timee:4000 pComp:0.83 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.15
1268 x:0.07 y:0.16 z:1.06 acc:1.07 inst:3.82 dt:10 timee:4000 pComp:0.83 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.15
1278 x:0.09 y:0.15 z:1.06 acc:1.08 inst:3.81 dt:10 timee:4000 pComp:0.82 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.15
1287 x:0.09 y:0.15 z:1.06 acc:1.08 inst:3.81 dt:9 timee:4000 pComp:0.82 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.15
1296 x:0.09 y:0.15 z:1.06 acc:1.08 inst:3.80 dt:9 timee:4000 pComp:0.82 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.15
1306 x:0.08 y:0.17 z:1.05 acc:1.07 inst:3.80 dt:10 timee:4000 pComp:0.82 iComp:0.27 dComp:0.00 FF:0.40 PID:1.15
1316 x:0.08 y:0.17 z:1.05 acc:1.07 inst:3.79 dt:10 timee:4000 pComp:0.82 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.15
1326 x:0.05 y:0.16 z:1.10 acc:1.11 inst:3.78 dt:10 timee:4000 pComp:0.80 iComp:0.27 dComp:-0.01 FF:0.40 PID:1.15
1335 x:0.05 y:0.16 z:1.10 acc:1.11 inst:3.78 dt:9 timee:4000 pComp:0.80 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.15
1344 x:0.05 y:0.16 z:1.10 acc:1.11 inst:3.77 dt:9 timee:4000 pComp:0.80 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.15
1355 x:0.07 y:0.19 z:1.08 acc:1.10 inst:3.76 dt:11 timee:4000 pComp:0.80 iComp:0.27 dComp:0.00 FF:0.40 PID:1.15
1364 x:0.07 y:0.19 z:1.08 acc:1.10 inst:3.76 dt:9 timee:4000 pComp:0.80 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.15
1374 x:0.08 y:0.20 z:1.07 acc:1.09 inst:3.75 dt:10 timee:4000 pComp:0.80 iComp:0.27 dComp:0.00 FF:0.40 PID:1.15
