Finished setup, waiting to start, PID: p:0.02 i(x100):0.30 d(x10):0.01 iCap:100
UPLoading
1.00 3.00 8.00 4.00 10.00 1.00 1.00 
0 5000 10000 15000 20000 30000 35000 
NO_BS[nan]0 acc:1.07 inst:0.00 dt:0 pComp:-0.02 iComp:0.00 dComp:inf FF:nan PID:nan BRK_EN:DIS MTR_EN:YES
NO_BS[nan]4 acc:1.07 inst:1.00 dt:4 pComp:-0.00 iComp:-0.00 dComp:0.25 FF:nan PID:nan BRK_EN:DIS MTR_EN:YES
NO_BS[nan]14 acc:1.07 inst:1.01 dt:10 pComp:-0.00 iComp:-0.00 dComp:0.00 FF:nan PID:nan BRK_EN:DIS MTR_EN:YES
NO_BS[nan]23 acc:1.07 inst:1.01 dt:9 pComp:-0.00 iComp:-0.00 dComp:0.00 FF:nan PID:nan BRK_EN:DIS MTR_EN:YES
NO_BS[nan]32 acc:1.08 inst:1.01 dt:9 pComp:-0.00 iComp:-0.00 dComp:-0.00 FF:nan PID:nan BRK_EN:DIS MTR_EN:YES
NO_BS[nan]41 acc:1.08 inst:1.02 dt:9 pComp:-0.00 iComp:-0.00 dComp:0.00 FF:nan PID:nan BRK_EN:DIS MTR_EN:YES
NO_BS[nan]51 acc:1.08 inst:1.02 dt:10 pComp:-0.00 iComp:-0.00 dComp:0.00 FF:nan PID:nan BRK_EN:DIS MTR_EN:YES
NO_BS[nan]61 acc:1.08 inst:1.02 dt:10 pComp:-0.00 iComp:-0.00 dComp:-0.00 FF:nan PID:nan BRK_EN:DIS MTR_EN:YES
NO_BS[nan]70 acc:1.08 inst:1.03 dt:9 pComp:-0.00 iComp:-0.00 dComp:0.00 FF:nan PID:nan BRK_EN:DIS MTR_EN:YES
NO_BS[nan]79 acc:1.08 inst:1.03 dt:9 pComp:-0.00 iComp:-0.00 dComp:0.00 FF:nan PID:nan BRK_EN:DIS MTR_EN:YES
NO_BS[nan]88 acc:1.08 inst:1.04 dt:9 pComp:-0.00 iComp:-0.00 dComp:0.00 FF:nan PID:nan BRK_EN:DIS MTR_EN:YES
NO_BS[nan]98 acc:1.08 inst:1.04 dt:10 pComp:-0.00 iComp:-0.00 dComp:0.00 FF:nan PID:nan BRK_EN:DIS MTR_EN:YES
NO_BS[nan]108 acc:1.12 inst:1.04 dt:10 pComp:-0.00 iComp:-0.00 dComp:-0.00 FF:nan PID:nan BRK_EN:DIS MTR_EN:YES
NO_BS[nan]117 acc:1.12 inst:1.05 dt:9 pComp:-0.00 iComp:-0.00 dComp:0.00 FF:nan PID:nan BRK_EN:DIS MTR_EN:YES
NO_BS[nan]126 acc:1.12 inst:1.05 dt:9 pComp:-0.00 iComp:-0.00 dComp:0.00 FF:nan PID:nan BRK_EN:DIS MTR_EN:YES
NO_BS[nan]136 acc:1.10 inst:1.05 dt:10 pComp:-0.00 iComp:-0.00 dComp:0.00 FF:nan PID:nan BRK_EN:DIS MTR_EN:YES
NO_BS[nan]146 acc:1.10 inst:1.06 dt:10 pComp:-0.00 iComp:-0.00 dComp:0.00 FF:nan PID:nan BRK_EN:DIS MTR_EN:YES
NO_BS[nan]155 acc:1.09 inst:1.06 dt:9 pComp:-0.00 iComp:-0.00 dComp:0.00 FF:nan PID:nan BRK_EN:DIS MTR_EN:YES
NO_BS[nan]164 acc:1.09 inst:1.07 dt:9 pComp:-0.00 iComp:-0.00 dComp:0.00 FF:nan PID:nan BRK_EN:DIS MTR_EN:YES
