6042	3.95	4.04	1.38
6056	3.95	4.06	1.39
6071	3.98	4.07	1.39
6086	3.98	4.09	1.40
6100	3.98	4.10	1.41
6115	4.01	4.11	1.40
6129	4.01	4.13	1.41
6144	4.06	4.14	1.40
6159	4.00	4.16	1.44
6173	4.00	4.17	1.45
6188	3.92	4.19	1.49
6202	3.92	4.20	1.50
6217	3.93	4.22	1.51
6231	3.93	4.23	1.52
6247	4.02	4.25	1.49
6261	4.01	4.26	1.50
6275	4.01	4.28	1.51
6292	4.03	4.29	1.51
6307	4.03	4.31	1.53
6321	4.03	4.32	1.54
6337	4.08	4.34	1.53
6351	4.08	4.35	1.54
6366	4.13	4.37	1.53
6382	4.19	4.38	1.51
6396	4.19	4.40	1.52
6409	4.20	4.41	1.52
6425	4.20	4.43	1.53
6439	4.17	4.44	1.56
6455	4.33	4.46	1.50
6469	4.33	4.47	1.51
6484	4.22	4.48	1.56
6499	4.22	4.50	1.57
6513	4.13	4.51	1.62
6528	4.17	4.53	1.62
6543	4.17	4.54	1.63
6558	4.27	4.56	1.60
6572	4.33	4.57	1.58
6588	4.33	4.59	1.59
6613	4.45	4.61	1.55
6628	4.55	4.63	1.52
6642	4.55	4.64	1.53
6656	4.50	4.66	1.56
6672	4.38	4.67	1.62
6686	4.38	4.69	1.63
6701	4.47	4.70	1.60
6717	4.47	4.72	1.61
6731	4.58	4.73	1.57
6745	4.66	4.75	1.55
6761	4.66	4.76	1.56
6775	4.58	4.78	1.60
6789	4.58	4.79	1.61
6815	4.71	4.82	1.57
6829	4.71	4.83	1.58
6845	4.70	4.85	1.59
6859	4.70	4.86	1.60
6874	4.85	4.87	1.54
6889	4.97	4.89	1.50
6903	4.97	4.90	1.51
6917	4.82	4.92	1.58
6932	4.82	4.93	1.59
6946	4.78	4.95	1.62
6961	4.81	4.96	1.62
6976	4.81	4.98	1.62
6991	4.96	4.99	1.57
7016	4.99	5.02	1.57
7030	4.99	5.03	1.57
7045	4.77	5.05	1.68
7061	4.84	5.06	1.66
7075	4.84	5.07	1.67
7089	4.97	5.09	1.62
7104	4.97	5.10	1.63
7118	4.97	5.12	1.64
7133	4.96	5.13	1.66
7148	4.96	5.15	1.67
7162	5.13	5.16	1.60
7176	5.13	5.18	1.61
7191	5.15	5.19	1.61
7205	5.15	5.21	1.61
7218	5.15	5.22	1.62
7233	5.09	5.23	1.66
7247	5.09	5.25	1.67
7261	5.09	5.26	1.68
7276	5.09	5.28	1.69
