x[0.00] y[0.00] z[0.00] mag[0.00] 20001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 20501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 21001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 21501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 22001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 22501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 23001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 23501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 24001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 24501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 25001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 25501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 26001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 26501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 27001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 27501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 28001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 28502ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 29001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 29501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 30001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 30501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 31001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 31501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 32001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 32501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 33001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 33501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 34001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 34501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 35001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 35501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 36001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 36501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 37001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 37501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 38001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 38501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 39001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_DIS YES BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 39501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 40001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 40501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 41001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 41501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 42001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 42501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 43001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 43501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 44001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 44502ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 45001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 45501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 46001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 46501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 47001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 47501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 48001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 48501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 49001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 49501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 50001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 50501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 51001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 51501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 52001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 52501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 53001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 53501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 54001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 54501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 55001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 55501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 56001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 56501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 57001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 57501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 58001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 58501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 59001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 59501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 60001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 60502ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 61001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 61501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 62001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 62501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 63001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 63501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 64001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 64501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 65001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 65501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 66001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 66501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 67001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 67501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 68001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 68501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 69001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 69501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 70001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 70501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 71001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 71501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 72001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 72501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 73001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 73501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 74001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 74501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 75001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 75501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 76001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 76502ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 77001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 77501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 78001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 78501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 79001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 79501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 80001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 80501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 81001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 81501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 82001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 82501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 83001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 83501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 84001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 84501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 85001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 85501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 86001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 86501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 87001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 87501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 88001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 88501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 89001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 89501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 90001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 90501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 91001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 91501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 92001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 92502ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 93001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 93501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 94001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 94501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 95001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 95501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 96001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 96501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 97001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 97501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 98001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 98501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 99001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 99501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 100001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 100501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 101001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 101501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 102001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 102501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 103001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 103501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 104001ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
x[0.00] y[0.00] z[0.00] mag[0.00] 104501ms, 0.00RPM, 0.00avgRPM, 0.00V MTR_ENA NOT BRAKING
