UPLoading
1.00 4.00 4.50 2.00 8.00 1.00 1.00 1.00 
0 6300 8600 11000 23000 31000 38000 43000 
curTime:1timee:0
27	1.06	1.01	0.05
89	1.10	1.04	0.24
146	1.05	1.07	0.52
161	1.06	1.08	0.52
177	1.07	1.08	0.51
192	1.07	1.09	0.52
207	1.08	1.10	0.53
222	1.08	1.11	0.54
237	1.08	1.11	0.54
252	1.09	1.12	0.54
268	1.09	1.13	0.56
282	1.08	1.13	0.59
297	1.07	1.14	0.61
313	1.07	1.15	0.62
328	1.06	1.16	0.65
344	1.06	1.16	0.66
359	1.08	1.17	0.65
373	1.08	1.18	0.66
389	1.08	1.19	0.67
404	1.06	1.19	0.71
419	1.05	1.20	0.74
434	1.05	1.21	0.75
449	1.06	1.21	0.74
464	1.06	1.22	0.76
480	1.06	1.23	0.78
495	1.06	1.24	0.79
510	1.06	1.24	0.80
526	1.07	1.25	0.81
541	1.07	1.26	0.81
556	1.07	1.26	0.82
571	1.07	1.27	0.84
585	1.07	1.28	0.85
601	1.06	1.29	0.87
616	1.06	1.29	0.89
630	1.06	1.30	0.90
646	1.06	1.31	0.92
661	1.06	1.31	0.92
676	1.06	1.32	0.93
691	1.07	1.33	0.94
706	1.07	1.34	0.95
721	1.09	1.34	0.93
737	1.08	1.35	0.96
751	1.08	1.36	0.97
766	1.07	1.36	0.99
782	1.07	1.37	1.01
796	1.07	1.38	1.02
813	1.06	1.39	1.04
828	1.06	1.39	1.06
842	1.11	1.40	0.99
858	1.09	1.41	1.04
872	1.09	1.42	1.05
887	1.08	1.42	1.07
902	1.08	1.43	1.08
917	1.07	1.44	1.12
932	1.06	1.44	1.14
948	1.06	1.45	1.15
963	1.07	1.46	1.16
977	1.07	1.47	1.17
993	1.07	1.47	1.19
1008	1.06	1.48	1.20
1024	1.06	1.49	1.21
1038	1.06	1.49	1.23
1053	1.07	1.50	1.23
1069	1.07	1.51	1.25
1083	1.07	1.52	1.24
1098	1.08	1.52	1.25
1114	1.08	1.53	1.26
1128	1.08	1.54	1.28
1143	1.08	1.54	1.29
1159	1.07	1.55	1.31
1174	1.07	1.56	1.33
1188	1.07	1.57	1.34
1204	1.06	1.57	1.37
1219	1.06	1.58	1.38
1234	1.06	1.59	1.39
1249	1.06	1.59	1.41
1264	1.06	1.60	1.42
1280	1.05	1.61	1.44
1295	1.10	1.62	1.37
1310	1.10	1.62	1.39
1325	1.09	1.63	1.42
1340	1.09	1.64	1.43
1354	1.09	1.64	1.44
