Finished setup, waiting to start, PID: p:0.55 i:0 d(x1000):0.00 iCap:15
UPLoading
1.00 3.00 8.00 4.00 10.00 1.00 1.00 
0 5000 10000 15000 20000 30000 35000 
2	1.11	1.00	0.36
63	1.10	1.03	0.28
118	1.11	1.05	0.40
179	1.10	1.07	0.25
240	1.15	1.10	0.36
300	1.10	1.12	0.44
334	1.09	1.13	0.54
346	1.04	1.14	0.58
360	1.04	1.14	0.58
372	1.07	1.15	0.57
384	1.07	1.15	0.57
419	1.10	1.17	0.48
462	1.19	1.18	0.52
501	1.15	1.20	0.57
514	1.11	1.21	0.59
525	1.11	1.21	0.60
539	1.18	1.22	0.56
551	1.18	1.22	0.56
563	1.14	1.23	nan
576	1.14	1.23	0.59
589	1.13	1.24	0.60
601	1.13	1.24	0.61
615	1.12	1.25	0.61
627	1.12	1.25	0.62
639	1.11	1.26	0.63
652	1.11	1.26	0.63
666	1.20	1.27	0.59
678	1.20	1.27	0.59
690	1.14	1.28	nan
703	1.14	1.28	0.63
716	1.22	1.29	0.59
727	1.22	1.29	0.59
740	1.27	1.30	0.57
753	1.27	1.30	0.58
765	1.20	1.31	0.62
777	1.20	1.31	0.62
791	1.11	1.32	0.68
803	1.11	1.32	0.68
816	1.03	1.33	0.73
829	1.03	1.33	0.73
842	1.11	1.34	0.69
854	1.23	1.34	0.63
866	1.23	1.35	0.63
880	1.29	1.35	0.60
892	1.29	1.36	0.61
905	1.15	1.36	0.69
918	1.15	1.37	0.69
930	1.17	1.37	0.69
942	1.17	1.38	0.69
956	1.30	1.38	0.62
968	1.30	1.39	0.62
980	1.24	1.39	nan
992	1.24	1.40	0.67
1006	1.13	1.40	0.73
1018	1.13	1.41	0.73
1031	1.19	1.41	0.70
1044	1.19	1.42	0.71
1057	1.20	1.42	0.71
1069	1.20	1.43	0.71
1082	1.19	1.43	0.72
1095	1.19	1.44	0.72
1108	1.06	1.44	0.80
1120	1.06	1.45	0.80
1132	1.06	1.45	0.80
1144	1.06	1.46	0.81
1157	1.22	1.46	0.72
1170	1.22	1.47	0.73
1182	1.36	1.47	0.66
1194	1.36	1.48	0.66
1207	1.33	1.48	0.68
1220	1.33	1.49	0.68
1232	1.41	1.49	0.64
1245	1.19	1.50	0.77
1258	1.19	1.50	0.77
1271	1.24	1.51	0.75
1283	1.24	1.51	0.75
1297	1.18	1.52	0.79
1309	1.18	1.52	0.79
1329	1.61	1.53	0.45
1369	1.09	1.55	0.86
1382	1.09	1.55	0.86
1394	1.09	1.56	0.87
1406	1.09	1.56	0.87
1418	1.25	1.57	0.79
1432	1.25	1.57	0.79
1444	1.11	1.58	0.87
1456	1.11	1.58	0.88
1470	1.13	1.59	0.87
1482	1.13	1.59	0.87
1495	1.40	1.60	0.73
1508	1.40	1.60	0.73
1521	1.55	1.61	0.65
1532	1.55	1.61	0.66
1545	1.15	1.62	0.88
1558	1.15	1.62	0.88
1570	1.28	1.63	0.82
1583	1.28	1.63	0.82
1596	1.14	1.64	0.90
1608	1.14	1.64	0.90
1621	1.11	1.65	0.93
1633	1.12	1.65	0.92
1647	1.12	1.66	0.93
1659	1.09	1.66	0.95
1672	1.09	1.67	0.95
1685	1.41	1.67	0.78
1697	1.41	1.68	0.78
1710	1.33	1.68	0.83
1723	1.33	1.69	0.84
1734	1.26	1.69	0.88
1747	1.26	1.70	0.88
1760	1.04	1.70	1.01
1773	1.04	1.71	1.01
1785	1.08	1.71	nan
1797	1.08	1.72	0.99
1810	1.08	1.72	1.00
1822	1.08	1.73	nan
1835	1.12	1.73	0.98
1847	1.12	1.74	0.98
1861	1.20	1.74	0.95
1873	1.20	1.75	0.95
1885	1.26	1.75	0.92
1898	1.26	1.76	nan
1911	1.34	1.76	0.89
1923	1.34	1.77	0.89
1936	1.28	1.77	0.93
1948	1.28	1.78	0.93
1961	1.19	1.78	0.98
1973	1.19	1.79	0.99
1987	1.16	1.79	1.00
1999	1.16	1.80	1.01
2011	1.22	1.80	0.98
2025	1.22	1.81	0.99
2037	1.27	1.81	0.96
2049	1.20	1.82	1.00
2063	1.20	1.83	1.01
2075	1.20	1.83	1.01
2088	1.20	1.84	1.01
2100	1.26	1.84	0.98
2114	1.26	1.85	0.99
2127	1.28	1.85	0.98
2138	1.28	1.86	0.99
2151	1.24	1.86	1.01
2163	1.24	1.87	1.01
2176	1.24	1.87	1.02
2188	1.24	1.88	1.02
2202	1.31	1.88	0.99
2214	1.31	1.89	0.99
2227	1.23	1.89	1.04
2240	1.23	1.90	1.04
2252	1.28	1.90	1.01
2264	1.28	1.91	1.02
2278	1.31	1.91	1.01
2290	1.31	1.92	1.01
2303	1.30	1.92	1.02
2315	1.30	1.93	1.02
2328	1.37	1.93	0.99
2340	1.37	1.94	0.99
2352	1.47	1.94	0.94
2365	1.47	1.95	0.94
2377	1.53	1.95	0.92
2390	1.56	1.96	0.91
2402	1.56	1.96	nan
2416	1.43	1.97	0.98
2428	1.43	1.97	0.99
2440	1.33	1.98	1.04
2454	1.33	1.98	1.05
2467	1.49	1.99	0.96
2479	1.49	1.99	0.97
2492	1.54	2.00	0.94
2504	1.54	2.00	nan
2517	1.49	2.01	0.98
2529	1.49	2.01	0.98
2542	1.48	2.02	0.99
2554	1.48	2.02	0.99
2566	1.52	2.03	0.98
2580	1.52	2.03	0.98
2592	1.51	2.04	0.99
2604	1.51	2.04	0.99
2618	1.48	2.05	1.01
2630	1.48	2.05	1.02
2643	1.41	2.06	1.06
2655	1.41	2.06	1.06
2669	1.36	2.07	1.09
2681	1.36	2.07	1.10
2694	1.58	2.08	0.98
2707	1.60	2.08	0.97
2720	1.60	2.09	0.98
2732	1.59	2.09	0.98
2743	1.59	2.10	0.99
2756	1.59	2.10	nan
2769	1.54	2.11	1.02
2781	1.54	2.11	1.03
2794	1.54	2.12	1.03
2807	1.64	2.12	0.98
2819	1.64	2.13	0.98
2833	1.74	2.13	0.93
2845	1.74	2.14	0.93
2857	1.77	2.14	0.92
2869	1.77	2.15	0.92
2883	1.76	2.15	0.94
2895	1.76	2.16	0.94
2908	1.70	2.16	0.98
2921	1.70	2.17	0.98
2934	1.72	2.17	0.97
2945	1.72	2.18	0.98
2957	1.74	2.18	0.97
2971	1.74	2.19	0.97
2984	1.72	2.19	0.98
2996	1.72	2.20	0.99
3009	1.73	2.20	nan
3021	1.73	2.21	0.99
3034	1.64	2.21	1.04
7	1.64	2.22	1.05
3071	1.78	2.23	0.98
3084	1.90	2.23	0.92
3043059	1.78	2.22	0.97
3097	1.90	2.24	0.92
3110	1.81	2.24	0.97
3122	1.70	2.25	1.04
3136	1.70	2.25	1.04
3147	1.63	2.26	1.08
3159	1.63	2.26	1.09
3173	1.61	2.27	1.10
3185	1.61	2.27	1.10
3197	1.75	2.28	nan
3209	1.75	2.28	1.03
3223	1.76	2.29	1.04
3235	1.76	2.29	1.04
3247	1.76	2.30	1.04
3261	1.76	2.30	1.04
3273	1.72	2.31	1.07
3285	1.72	2.31	1.07
3297	1.71	2.32	1.08
3311	1.71	2.32	1.08
3323	1.75	2.33	1.06
3335	1.75	2.33	1.07
3348	1.82	2.34	1.04
3360	1.82	2.34	1.04
3373	1.84	2.35	1.03
3386	1.84	2.35	1.03
3398	1.88	2.36	1.02
3410	1.88	2.36	nan
3422	1.90	2.37	nan
3435	1.90	2.37	1.01
3448	1.92	2.38	1.01
3460	1.92	2.38	1.01
3473	1.86	2.39	nan
3485	1.86	2.39	1.05
3498	1.87	2.40	1.05
3510	1.87	2.40	1.05
3523	1.91	2.41	1.04
3535	1.91	2.41	1.04
3547	1.96	2.42	1.02
3560	1.96	2.42	1.02
3572	1.96	2.43	1.02
3584	1.96	2.43	1.03
3597	2.04	2.44	0.99
3610	2.08	2.44	0.97
3623	2.08	2.45	0.97
3635	2.07	2.45	0.98
3649	2.07	2.46	0.99
3661	2.02	2.46	1.01
3673	2.02	2.47	1.02
3687	2.01	2.47	1.03
3699	2.01	2.48	1.03
3712	1.92	2.48	1.08
3724	1.92	2.49	1.09
3738	1.99	2.50	1.05
3749	1.99	2.50	1.05
3762	2.14	2.50	0.98
3775	2.14	2.51	0.98
3787	2.23	2.51	0.94
3799	2.23	2.52	0.94
3813	2.31	2.53	0.90
3825	2.31	2.53	0.90
3838	2.27	2.54	0.93
3850	2.27	2.54	0.93
3864	2.26	2.55	0.94
3876	2.26	2.55	0.94
3888	2.23	2.56	0.96
3902	2.23	2.56	0.97
3914	2.24	2.57	0.96
3926	2.26	2.57	0.96
3940	2.26	2.58	0.96
3951	2.29	2.58	0.95
3964	2.29	2.59	0.95
3977	2.22	2.59	0.99
3990	2.22	2.60	1.00
4003	2.17	2.60	1.03
4015	2.17	2.61	1.03
4029	2.28	2.61	0.98
4041	2.28	2.62	0.98
4054	2.32	2.62	0.96
4066	2.32	2.63	0.97
4080	2.31	2.63	0.97
4092	2.31	2.64	0.98
4104	2.18	2.64	1.05
4117	2.18	2.65	1.06
4130	2.13	2.65	1.09
4142	2.13	2.66	1.09
4155	2.27	2.66	1.02
4167	2.27	2.67	1.02
4180	2.41	2.67	0.94
4192	2.41	2.68	0.95
4205	2.41	2.68	0.95
4217	2.41	2.69	0.96
4229	2.38	2.69	0.98
4243	2.38	2.70	0.98
4255	2.39	2.70	0.98
4267	2.39	2.71	0.98
4280	2.45	2.71	0.95
4293	2.45	2.72	0.96
4305	2.44	2.72	0.97
4317	2.44	2.73	0.97
4331	2.38	2.73	1.01
4343	2.37	2.74	1.01
4355	2.37	2.74	1.02
4369	2.53	2.75	0.94
4381	2.53	2.75	0.94
4394	2.55	2.76	0.93
4406	2.55	2.76	0.93
4419	2.62	2.77	0.90
4431	2.62	2.77	nan
4444	2.62	2.78	0.90
4457	2.62	2.78	0.91
4470	2.50	2.79	0.98
4482	2.50	2.79	0.98
4496	2.43	2.80	1.03
4508	2.43	2.80	1.03
4521	2.49	2.81	1.00
4533	2.49	2.81	1.00
4546	2.48	2.82	nan
4557	2.48	2.82	1.01
4570	2.46	2.83	1.03
4583	2.46	2.83	1.03
4596	2.37	2.84	1.08
4608	2.37	2.84	1.09
4620	2.43	2.85	1.06
4633	2.43	2.85	1.06
4646	2.54	2.86	1.00
4658	2.54	2.86	1.01
4672	2.54	2.87	1.02
4684	2.54	2.87	1.02
4696	2.54	2.88	1.02
4709	2.61	2.88	0.98
4722	2.61	2.89	0.99
4734	2.61	2.89	0.99
4746	2.63	2.90	0.98
4758	2.63	2.90	0.99
4771	2.59	2.91	1.02
4783	2.59	2.91	1.02
4796	2.58	2.92	1.02
4809	2.59	2.92	1.02
4821	2.59	2.93	1.02
4833	2.59	2.93	1.03
4847	2.59	2.94	1.03
4859	2.57	2.94	1.05
4871	2.57	2.95	nan
4885	2.55	2.95	1.07
4897	2.55	2.96	1.07
4910	2.54	2.96	1.08
4923	2.54	2.97	1.08
4936	2.56	2.97	1.07
4948	2.56	2.98	1.08
4960	2.63	2.98	1.05
4973	2.63	2.99	1.05
4985	2.63	2.99	nan
4997	2.63	3.00	1.06
5012	2.58	3.01	1.09
5025	2.58	3.03	1.10
5040	2.53	3.04	1.14
5055	2.55	3.06	1.14
5069	2.55	3.07	1.15
5083	2.65	3.08	1.10
5098	2.65	3.10	1.11
5112	2.71	3.11	1.09
5126	2.68	3.13	1.11
5141	2.68	3.14	1.12
5154	2.70	3.15	1.12
5168	2.70	3.17	1.13
5184	2.68	3.18	1.15
5198	2.71	3.20	1.15
5212	2.71	3.21	1.16
5227	2.71	3.23	1.17
5240	2.71	3.24	1.18
5254	2.71	3.25	1.19
5269	2.71	3.27	1.20
5283	2.79	3.28	1.17
5297	2.79	3.30	1.17
5312	2.79	3.31	1.18
5326	2.80	3.33	1.19
5340	2.80	3.34	1.20
5354	2.81	3.35	1.20
5368	2.81	3.37	1.21
5382	2.89	3.38	1.18
5397	2.89	3.40	1.19
5411	2.89	3.41	1.20
5425	2.86	3.43	1.22
5440	2.86	3.44	1.23
5454	2.89	3.45	1.22
5468	2.93	3.47	1.21
5483	2.93	3.48	1.22
5497	3.03	3.50	1.18
5510	3.03	3.51	1.19
5526	2.99	3.53	1.22
5540	2.95	3.54	1.25
5553	2.95	3.55	1.26
5568	2.96	3.57	1.27
5582	2.96	3.58	1.28
5595	2.97	3.60	1.28
5610	2.97	3.61	1.29
5624	2.94	3.62	1.32
5638	2.98	3.64	1.30
5653	2.98	3.65	1.31
5667	3.04	3.67	1.29
5681	3.04	3.68	1.30
5695	3.06	3.70	1.30
5709	3.04	3.71	1.32
5723	3.04	3.72	1.33
5738	3.02	3.74	1.35
5752	3.02	3.75	1.36
5765	3.11	3.77	1.32
5780	3.11	3.78	1.33
5794	3.22	3.79	1.28
5808	3.26	3.81	1.27
5823	3.26	3.82	1.28
5837	3.11	3.84	1.36
5851	3.11	3.85	1.37
5866	3.16	3.87	1.36
5880	3.29	3.88	1.30
5894	3.29	3.89	1.31
5909	3.33	3.91	1.30
