Finished setup, waiting to start, PID: p:0.02 i(x100):10.00 d(x10):0.10 iCap:15
UPLoading
1.00 
5000 
UPLoading
1.00 3.00 8.00 4.00 10.00 1.00 1.00 
0 5000 10000 15000 20000 30000 35000 
2	1.12	1.00	0.49
14	1.09	1.01	0.75
27	1.09	1.01	0.50
39	1.09	1.02	0.56
52	1.09	1.02	0.50
65	1.09	1.03	0.50
78	1.09	1.03	0.50
94	1.16	1.04	0.50
107	1.16	1.04	nan
120	1.13	1.05	0.51
132	1.06	1.05	1.20
145	1.06	1.06	0.51
159	0.97	1.06	0.51
171	0.97	1.07	nan
188	1.11	1.08	0.51
201	1.11	1.08	0.51
239	1.20	1.10	0.52
268	1.15	1.11	0.52
282	1.10	1.11	0.52
294	1.10	1.12	0.52
311	1.11	1.12	0.38
372	1.19	1.15	0.32
426	1.11	1.17	0.53
487	1.27	1.19	0.34
548	1.25	1.22	0.45
587	1.20	1.23	0.55
604	1.20	1.24	0.55
622	1.20	1.25	0.55
633	1.16	1.25	0.56
645	1.16	1.26	0.56
658	1.05	1.26	0.56
672	1.10	1.27	0.14
711	1.26	1.28	0.56
728	1.42	1.29	0.56
740	1.42	1.30	0.56
754	1.42	1.30	0.56
766	1.42	1.31	nan
779	0.94	1.31	0.58
792	0.98	1.32	0.16
843	1.20	1.34	0.00
864	1.28	1.35	0.00
882	1.28	1.35	0.58
900	1.40	1.36	0.58
912	1.40	1.36	0.58
947	1.40	1.38	0.59
960	1.40	1.38	0.59
1013	1.48	1.41	0.42
1046	1.32	1.42	0.60
1059	1.19	1.42	1.86
1072	1.19	1.43	0.60
1090	1.21	1.44	0.45
1120	1.04	1.45	0.61
1134	1.08	1.45	0.21
1194	1.01	1.48	0.60
1216	0.96	1.49	nan
1228	0.96	1.49	0.63
1240	0.89	1.50	0.63
1253	0.89	1.50	0.63
1306	1.14	1.52	0.22
1366	1.16	1.55	0.54
1426	1.29	1.57	0.64
1474	1.41	1.59	0.63
1491	1.40	1.60	0.65
1504	1.32	1.60	0.65
1517	1.32	1.61	0.65
1530	1.25	1.61	0.66
1542	1.25	1.62	0.66
1555	1.15	1.62	0.66
1569	1.15	1.63	0.66
1604	1.18	1.64	0.46
1651	1.22	1.66	0.67
1663	1.22	1.67	0.67
1676	1.20	1.67	0.68
1690	1.20	1.68	0.68
1703	1.17	1.68	0.68
1715	1.17	1.69	0.68
1737	1.19	1.69	0.69
1751	1.17	1.70	0.69
1763	1.17	1.71	0.69
1781	1.19	1.71	0.69
1793	1.20	1.72	0.56
1816	1.20	1.73	0.70
1853	1.27	1.74	0.70
1868	1.32	1.75	0.26
1911	1.29	1.76	0.71
1937	1.30	1.77	0.71
1955	1.32	1.78	0.71
1976	1.33	1.79	0.71
1994	1.35	1.80	0.72
2007	1.35	1.80	0.72
2020	1.35	1.81	0.72
2033	1.35	1.81	0.72
2058	1.39	1.82	0.72
2090	1.43	1.84	0.73
2102	1.43	1.84	0.73
2116	1.44	1.85	0.73
2128	1.44	1.85	0.73
2168	1.46	1.87	0.74
2180	1.46	1.87	0.74
2193	1.41	1.88	0.74
2206	1.42	1.88	0.60
2228	1.42	1.89	0.74
2260	1.44	1.90	0.75
2272	1.44	1.91	0.75
2286	1.41	1.91	0.75
2299	1.41	1.92	0.75
2312	1.39	1.92	0.76
2325	1.39	1.93	0.76
2338	1.40	1.94	0.76
2351	1.40	1.94	0.76
2403	1.51	1.96	0.86
2417	1.51	1.97	0.77
2438	1.53	1.98	0.77
2465	1.60	1.99	0.77
2478	1.56	1.99	0.77
2491	1.56	2.00	0.77
2505	1.55	2.00	0.78
2518	1.55	2.01	0.78
2548	1.59	2.02	0.75
2566	1.56	2.03	0.78
2584	1.57	2.03	0.78
2596	1.57	2.04	0.79
2609	1.57	2.04	0.79
2621	1.57	2.05	nan
2635	1.56	2.05	0.79
2647	1.53	2.06	1.16
2659	1.53	2.06	0.80
2673	1.57	2.07	0.47
2703	1.57	2.08	0.80
2716	1.57	2.09	0.80
2729	1.55	2.09	0.80
2742	1.55	2.10	0.81
2786	1.69	2.11	0.58
2812	1.69	2.12	0.81
2839	1.73	2.14	0.81
2852	1.70	2.14	0.82
2864	1.70	2.15	0.82
2877	1.64	2.15	0.82
2890	1.64	2.16	0.78
2903	1.64	2.16	0.82
2916	1.75	2.17	0.82
2933	1.75	2.17	0.83
2965	1.78	2.19	0.83
2977	1.78	2.19	0.83
2990	1.79	2.20	0.83
3003	1.79	2.20	0.83
3017	1.78	2.21	0.83
3029	1.78	2.21	0.84
3083	1.89	2.23	0.61
3105	1.86	2.24	0.84
3118	1.80	2.25	0.85
3130	1.80	2.25	0.85
3145	1.79	2.26	0.85
3157	1.77	2.26	0.98
3170	1.77	2.27	0.85
3184	1.74	2.27	0.85
3196	1.74	2.28	0.86
3217	1.77	2.29	0.86
3232	1.81	2.29	0.58
3260	2.01	2.30	0.86
3274	2.01	2.31	0.86
3291	2.02	2.32	0.86
3304	2.00	2.32	0.86
3317	2.00	2.33	0.86
3334	2.02	2.33	0.87
3346	2.02	2.34	0.87
3360	2.03	2.34	0.87
3373	2.03	2.35	0.87
3390	2.04	2.36	0.87
3404	2.03	2.36	0.87
3416	2.03	2.37	0.87
3429	2.01	2.37	0.88
3442	2.01	2.38	0.88
3455	1.97	2.38	0.88
3467	1.97	2.39	0.88
3485	2.13	2.39	0.88
3497	2.11	2.40	1.12
3510	2.11	2.40	0.88
3524	2.06	2.41	0.89
3536	2.06	2.41	0.89
3549	1.98	2.42	0.89
3561	1.98	2.42	0.89
3580	1.99	2.43	0.89
3592	1.99	2.44	0.89
3628	2.25	2.45	0.89
3640	2.25	2.46	0.89
3654	2.24	2.46	0.90
3665	2.24	2.47	0.90
3678	2.19	2.47	0.90
3691	2.19	2.48	0.90
3704	2.18	2.48	0.90
3717	2.33	2.49	0.90
